algo,run_id,seed,train_time_sec,test_time_sec,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp
HHO,10,52,17.855817200000274,9.529999988444615e-05,0.8075,0.8064516129032258,0.9836065573770492,0.8862629246676514,0.7562036238136324,23,72,5,300
HHO,11,53,17.442985500000304,0.00011319999975967221,0.81,0.8102981029810298,0.980327868852459,0.887240356083086,0.7562036238136325,25,70,6,299
HHO,12,54,18.08517840000013,0.00011530000028869836,0.8175,0.8135135135135135,0.9868852459016394,0.8918518518518519,0.6966005176876617,26,69,4,301
HHO,13,55,18.487283899999966,0.00022420000004785834,0.8175,0.8204419889502762,0.9737704918032787,0.8905547226386806,0.7101984469370147,30,65,8,297
HHO,14,56,17.37891899999977,0.00016670000013618846,0.8025,0.803763440860215,0.980327868852459,0.8833087149187593,0.7406384814495255,22,73,6,299
HHO,15,57,21.184644699999808,8.160000015777769e-05,0.805,0.8026666666666666,0.9868852459016394,0.8852941176470588,0.7536842105263158,21,74,4,301
HHO,16,58,18.209033499999805,0.00011670000003505265,0.8175,0.8135135135135135,0.9868852459016394,0.8918518518518519,0.6925970664365833,26,69,4,301
HHO,17,59,17.96462100000008,0.0001698999999462103,0.815,0.8113207547169812,0.9868852459016394,0.8905325443786982,0.7334253666954271,25,70,4,301
HHO,18,60,21.89689899999985,8.14999998510757e-05,0.8175,0.8152173913043478,0.9836065573770492,0.8915304606240714,0.7499913718723037,27,68,5,300
HHO,19,61,18.31426760000022,0.0003436000001784123,0.8275,0.8259668508287292,0.980327868852459,0.896551724137931,0.7546850733390854,32,63,6,299
HHO,20,62,18.488059199999952,0.00019560000009732903,0.81,0.8053333333333333,0.9901639344262295,0.888235294117647,0.7391544434857636,22,73,3,302
SeaHO,1,43,15.480063200000131,6.070000017643906e-05,0.8375,0.8314917127071824,0.9868852459016394,0.9025487256371814,0.7787057808455564,34,61,4,301
SeaHO,2,44,15.543230100000073,0.00014469999996435945,0.845,0.8328767123287671,0.9967213114754099,0.9074626865671642,0.7676617773943054,34,61,1,304
SeaHO,3,45,16.061471299999994,0.00010520000023461762,0.83,0.8211382113821138,0.9934426229508196,0.8991097922848664,0.7510267471958586,29,66,2,303
SeaHO,4,46,16.652800500000012,0.00010250000013911631,0.8325,0.8287292817679558,0.9836065573770492,0.8995502248875562,0.7762553925798102,33,62,5,300
SeaHO,5,47,15.637315999999828,0.00011210000002392917,0.8325,0.8198924731182796,1.0,0.9010339734121122,0.757411561691113,28,67,0,305
SeaHO,6,48,15.839446299999963,0.0001090999999178166,0.845,0.8347107438016529,0.9934426229508196,0.907185628742515,0.7959620362381363,35,60,2,303
SeaHO,7,49,15.818581300000005,0.0002023000001827313,0.835,0.8292011019283747,0.9868852459016394,0.9011976047904192,0.7346333045729077,33,62,4,301
SeaHO,8,50,15.773387400000047,0.00024279999979626155,0.855,0.847887323943662,0.9868852459016394,0.9121212121212121,0.7767385677308024,41,54,4,301
SeaHO,9,51,15.914823099999921,0.0001337000003331923,0.8425,0.8342541436464088,0.9901639344262295,0.9055472263868066,0.7780155306298534,35,60,3,302
SeaHO,10,52,16.18011400000023,0.0002555999999458436,0.8425,0.8342541436464088,0.9901639344262295,0.9055472263868066,0.7670405522001725,35,60,3,302
SeaHO,11,53,15.80680940000002,0.00013249999983599992,0.85,0.8356164383561644,1.0,0.9104477611940298,0.7440897325280414,35,60,0,305
SeaHO,12,54,17.47228800000039,0.0001164000000244414,0.8575,0.8522727272727273,0.9836065573770492,0.91324200913242,0.8147713546160482,43,52,5,300
SeaHO,13,55,18.986522199999854,0.00013309999985722243,0.84,0.8283378746594006,0.9967213114754099,0.9047619047619048,0.7574805867126834,32,63,1,304
SeaHO,14,56,22.0371212,0.0002559000004112022,0.85,0.837465564738292,0.9967213114754099,0.9101796407185628,0.7823641069887834,36,59,1,304
SeaHO,15,57,23.736397000000125,0.00011719999974957318,0.845,0.8328767123287671,0.9967213114754099,0.9074626865671642,0.785746333045729,34,61,1,304
SeaHO,16,58,18.32104479999998,0.00010129999964192393,0.865,0.8515406162464986,0.9967213114754099,0.918429003021148,0.7964797238999137,42,53,1,304
SeaHO,17,59,16.060038600000098,0.00020610000001397566,0.84,0.8283378746594006,0.9967213114754099,0.9047619047619048,0.771665228645384,32,63,1,304
SeaHO,18,60,18.039881700000024,0.0001768000001902692,0.845,0.8365650969529086,0.9901639344262295,0.9069069069069069,0.7952027610008627,36,59,3,302
SeaHO,19,61,25.326616399999693,0.0001482000002397399,0.8525,0.8397790055248618,0.9967213114754099,0.9115442278860569,0.7621052631578947,37,58,1,304
SeaHO,20,62,20.8139271,0.0001395999997839681,0.865,0.8595988538681948,0.9836065573770492,0.9174311926605505,0.8013459879206212,46,49,5,300
MGO,1,43,52.77713529999983,0.0001391999999214022,0.8275,0.8224043715846995,0.9868852459016394,0.8971684053651267,0.7800862812769629,30,65,4,301
MGO,2,44,49.52952210000012,0.00013900000021749293,0.825,0.8254847645429363,0.9770491803278688,0.8948948948948949,0.7007075064710958,32,63,7,298
MGO,3,45,48.27502809999987,0.0001976000003196532,0.8425,0.8306010928961749,0.9967213114754099,0.9061102831594635,0.7382226056945642,33,62,1,304
MGO,4,46,49.04752189999999,0.00021669999978257692,0.825,0.8272980501392758,0.9737704918032787,0.8945783132530121,0.7635202761000862,33,62,8,297
