run,seed,model,arm,tn,fp,fn,tp,accuracy,precision,recall,sensitivity,specificity,npv,f1,balanced_accuracy,gmean,mcc,roc_auc,pr_auc,brier
7,48,ELM,none,2,22,2,74,0.76,0.7708333333333334,0.9736842105263158,0.9736842105263158,0.0833333333333333,0.5,0.8604651162790697,0.5285087719298246,0.2848514540549038,0.1242668558465542,0.5641447368421052,0.7743016596845441,0.1972515604513728
7,48,ELM,smote,8,16,29,47,0.55,0.746031746031746,0.618421052631579,0.618421052631579,0.3333333333333333,0.2162162162162162,0.6762589928057554,0.4758771929824561,0.4540268173546503,-0.0426775144827211,0.5356359649122807,0.7658223501417867,0.2406226568876097
7,48,ELM,threshold,14,10,33,43,0.57,0.8113207547169812,0.5657894736842105,0.5657894736842105,0.5833333333333334,0.2978723404255319,0.6666666666666666,0.5745614035087719,0.5744944383100004,0.1276055674905498,0.5641447368421052,0.7743016596845441,0.1972515604513728
7,48,MEO,none,1,23,5,71,0.72,0.7553191489361702,0.9342105263157896,0.9342105263157896,0.0416666666666666,0.1666666666666666,0.8352941176470589,0.487938596491228,0.1972953080954821,-0.0433811147256942,0.5356359649122807,0.8020780811619431,0.1970263545651554
7,48,MEO,smote,9,15,28,48,0.57,0.7619047619047619,0.631578947368421,0.631578947368421,0.375,0.2432432432432432,0.6906474820143885,0.5032894736842105,0.4866642633922876,0.0058196610658256,0.5603070175438596,0.822785315386784,0.2326884387192118
7,48,MEO,threshold,7,17,17,59,0.66,0.7763157894736842,0.7763157894736842,0.7763157894736842,0.2916666666666667,0.2916666666666667,0.7763157894736842,0.5339912280701754,0.4758418209830775,0.0679824561403508,0.5356359649122807,0.8020780811619431,0.1970263545651554
7,48,HIWOA,none,3,21,6,70,0.73,0.7692307692307693,0.9210526315789472,0.9210526315789472,0.125,0.3333333333333333,0.8383233532934131,0.5230263157894737,0.3393104462691481,0.0687266093198987,0.5367324561403508,0.8283058969405053,0.2001777649475506
7,48,HIWOA,smote,7,17,29,47,0.54,0.734375,0.618421052631579,0.618421052631579,0.2916666666666667,0.1944444444444444,0.6714285714285714,0.4550438596491228,0.4247031987371226,-0.080000038072603,0.5383771929824562,0.7963713859132064,0.2341461619045427
7,48,HIWOA,threshold,12,12,44,32,0.44,0.7272727272727273,0.4210526315789473,0.4210526315789473,0.5,0.2142857142857142,0.5333333333333333,0.4605263157894737,0.4588314677411235,-0.0679250119277589,0.5367324561403508,0.8283058969405053,0.2001777649475506
7,48,HGS,none,2,22,4,72,0.74,0.7659574468085106,0.9473684210526316,0.9473684210526316,0.0833333333333333,0.3333333333333333,0.8470588235294118,0.5153508771929824,0.2809757434745081,0.0552123278327017,0.5537280701754386,0.7838250359262632,0.1961058836978112
7,48,HGS,smote,11,13,28,48,0.59,0.7868852459016393,0.631578947368421,0.631578947368421,0.4583333333333333,0.282051282051282,0.7007299270072993,0.5449561403508771,0.5380275868489703,0.0787289048057154,0.5603070175438597,0.7899538957404751,0.2328165332245955
7,48,HGS,threshold,13,11,28,48,0.61,0.8135593220338984,0.631578947368421,0.631578947368421,0.5416666666666666,0.3170731707317073,0.7111111111111111,0.5866228070175439,0.5848976518656017,0.1504377160891227,0.5537280701754386,0.7838250359262632,0.1961058836978112
7,48,HHO,none,2,22,5,71,0.73,0.7634408602150538,0.9342105263157896,0.9342105263157896,0.0833333333333333,0.2857142857142857,0.8402366863905325,0.5087719298245614,0.2790177005012091,0.0293661536673852,0.5515350877192983,0.7938305176549737,0.197189629803392
7,48,HHO,smote,8,16,27,49,0.57,0.7538461538461538,0.6447368421052632,0.6447368421052632,0.3333333333333333,0.2285714285714285,0.6950354609929078,0.4890350877192982,0.4635863249727653,-0.0196361740913996,0.5093201754385965,0.7419775973394327,0.2338189766520397
7,48,HHO,threshold,8,16,15,61,0.69,0.7922077922077922,0.8026315789473685,0.8026315789473685,0.3333333333333333,0.3478260869565217,0.7973856209150327,0.5679824561403509,0.5172464206247568,0.137984398019857,0.5515350877192983,0.7938305176549737,0.197189629803392
8,49,SVM,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.4676535087719298,0.7401569675306313,0.1824639780703043
8,49,SVM,smote,6,18,19,57,0.63,0.76,0.75,0.75,0.25,0.24,0.7549668874172185,0.5,0.4330127018922193,0.0,0.5455043859649122,0.8044191942337813,0.2301853395440138
8,49,SVM,classweight,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5433114035087718,0.7762309399357944,0.1824025189685099
8,49,SVM,threshold,24,0,76,0,0.24,0.0,0.0,0.0,1.0,0.24,0.0,0.5,0.0,0.0,0.4676535087719298,0.7401569675306313,0.1824639780703043
8,49,MLP,none,2,22,6,70,0.72,0.7608695652173914,0.9210526315789472,0.9210526315789472,0.0833333333333333,0.25,0.8333333333333334,0.5021929824561403,0.2770458192518202,0.0069046022083263,0.6036184210526316,0.8193013918139724,0.1899052539193238
8,49,MLP,smote,9,15,24,52,0.61,0.7761194029850746,0.6842105263157895,0.6842105263157895,0.375,0.2727272727272727,0.7272727272727273,0.5296052631578947,0.5065362251294778,0.0537795256366656,0.5899122807017545,0.8270160879644778,0.2334636603543044
8,49,MLP,threshold,19,5,50,26,0.45,0.8387096774193549,0.3421052631578947,0.3421052631578947,0.7916666666666666,0.2753623188405797,0.4859813084112149,0.5668859649122807,0.5204164998665332,0.123529879294977,0.6036184210526316,0.8193013918139724,0.1899052539193238
8,49,XGB,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5904605263157894,0.81678255524679,0.1781870635083122
8,49,XGB,smote,9,15,25,51,0.6,0.7727272727272727,0.6710526315789473,0.6710526315789473,0.375,0.2647058823529412,0.7183098591549296,0.5230263157894737,0.501642040544954,0.0415198181564743,0.5526315789473685,0.8220816145943601,0.2266418983267498
8,49,XGB,classweight,7,17,23,53,0.6,0.7571428571428571,0.6973684210526315,0.6973684210526315,0.2916666666666667,0.2333333333333333,0.726027397260274,0.4945175438596491,0.4509979188499848,-0.010218988991416,0.5756578947368421,0.8114419786887487,0.2225317644897683
8,49,XGB,threshold,19,5,49,27,0.46,0.84375,0.3552631578947368,0.3552631578947368,0.7916666666666666,0.2794117647058823,0.5,0.5734649122807017,0.5303300858899106,0.1345218810488024,0.5904605263157894,0.81678255524679,0.1781870635083122
8,49,LR,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5542763157894737,0.8020790658490484,0.181740694467181
8,49,LR,smote,12,12,29,47,0.59,0.7966101694915254,0.618421052631579,0.618421052631579,0.5,0.2926829268292683,0.6962962962962963,0.5592105263157895,0.5560670160293537,0.1028308439090206,0.5597587719298246,0.8042651654885772,0.2424515045473492
8,49,LR,classweight,13,11,31,45,0.58,0.8035714285714286,0.5921052631578947,0.5921052631578947,0.5416666666666666,0.2954545454545454,0.6818181818181818,0.5668859649122806,0.5663247162278248,0.1150951590998137,0.5603070175438596,0.8127958477446465,0.24095080516093
8,49,LR,threshold,19,5,51,25,0.44,0.8333333333333334,0.3289473684210526,0.3289473684210526,0.7916666666666666,0.2714285714285714,0.4716981132075472,0.5603070175438596,0.5103103630798288,0.112408878905577,0.5542763157894737,0.8020790658490484,0.181740694467181
8,49,ELM,none,3,21,5,71,0.74,0.7717391304347826,0.9342105263157896,0.9342105263157896,0.125,0.375,0.8452380952380952,0.5296052631578947,0.3417254977163303,0.0932121298124056,0.5625,0.8028837360432249,0.2025679387517386
8,49,ELM,smote,8,16,30,46,0.54,0.7419354838709677,0.6052631578947368,0.6052631578947368,0.3333333333333333,0.2105263157894736,0.6666666666666666,0.4692982456140351,0.4491707759470915,-0.0540278844815512,0.5608552631578948,0.821796063209151,0.2410588515961382
8,49,ELM,threshold,1,23,0,76,0.77,0.7676767676767676,1.0,1.0,0.0416666666666666,1.0,0.8685714285714285,0.5208333333333334,0.2041241452319315,0.1788477899962199,0.5625,0.8028837360432249,0.2025679387517386
8,49,MEO,none,5,19,10,66,0.71,0.7764705882352941,0.868421052631579,0.868421052631579,0.2083333333333333,0.3333333333333333,0.8198757763975155,0.5383771929824561,0.4253481546117003,0.0918037721258739,0.5471491228070176,0.7699318390446083,0.2089350944188454
8,49,MEO,smote,9,15,27,49,0.58,0.765625,0.6447368421052632,0.6447368421052632,0.375,0.25,0.7,0.5098684210526316,0.4917075510803893,0.0175609839671567,0.5307017543859649,0.7895923062638178,0.2459220369396379
8,49,MEO,threshold,18,6,65,11,0.29,0.6470588235294118,0.1447368421052631,0.1447368421052631,0.75,0.216867469879518,0.2365591397849462,0.4473684210526316,0.3294732638302346,-0.1196810263250525,0.5471491228070176,0.7699318390446083,0.2089350944188454
8,49,HIWOA,none,4,20,8,68,0.72,0.7727272727272727,0.8947368421052632,0.8947368421052632,0.1666666666666666,0.3333333333333333,0.8292682926829268,0.5307017543859649,0.3861642228606164,0.0807000207843753,0.6507675438596492,0.8531323412292035,0.1957967707415776
8,49,HIWOA,smote,11,13,27,49,0.6,0.7903225806451613,0.6447368421052632,0.6447368421052632,0.4583333333333333,0.2894736842105263,0.7101449275362319,0.5515350877192983,0.5436031511727212,0.0906896632368895,0.5932017543859649,0.8308900653312054,0.2302714000450117
8,49,HIWOA,threshold,24,0,76,0,0.24,0.0,0.0,0.0,1.0,0.24,0.0,0.5,0.0,0.0,0.6507675438596492,0.8531323412292035,0.1957967707415776
8,49,HGS,none,3,21,12,64,0.67,0.7529411764705882,0.8421052631578947,0.8421052631578947,0.125,0.2,0.7950310559006211,0.4835526315789473,0.3244428422615251,-0.0393444737682316,0.6118421052631579,0.8582264728232595,0.2023850970816926
8,49,HGS,smote,9,15,28,48,0.57,0.7619047619047619,0.631578947368421,0.631578947368421,0.375,0.2432432432432432,0.6906474820143885,0.5032894736842105,0.4866642633922876,0.0058196610658256,0.4978070175438596,0.7865965170278018,0.2429820048520606
8,49,HGS,threshold,23,1,61,15,0.38,0.9375,0.1973684210526315,0.1973684210526315,0.9583333333333334,0.2738095238095238,0.3260869565217391,0.5778508771929824,0.4349077337115371,0.1813870545976357,0.6118421052631579,0.8582264728232595,0.2023850970816926
8,49,HHO,none,4,20,5,71,0.75,0.7802197802197802,0.9342105263157896,0.9342105263157896,0.1666666666666666,0.4444444444444444,0.8502994011976048,0.5504385964912281,0.3945906161909643,0.1505440013673971,0.5871710526315789,0.7931769855285801,0.1986899592026934
8,49,HHO,smote,10,14,26,50,0.6,0.78125,0.6578947368421053,0.6578947368421053,0.4166666666666667,0.2777777777777778,0.7142857142857143,0.537280701754386,0.5235673853646194,0.0663414949870366,0.6008771929824561,0.8506680472682222,0.2288319456510543
8,49,HHO,threshold,20,4,60,16,0.36,0.8,0.2105263157894736,0.2105263157894736,0.8333333333333334,0.25,0.3333333333333333,0.5219298245614035,0.4188539082916955,0.0468292905790847,0.5871710526315789,0.7931769855285801,0.1986899592026934
9,50,SVM,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.4890350877192982,0.7439605773905633,0.1855679860173351
9,50,SVM,smote,6,18,17,59,0.65,0.7662337662337663,0.7763157894736842,0.7763157894736842,0.25,0.2608695652173913,0.7712418300653595,0.513157894736842,0.4405439221785054,0.0267066576812626,0.5635964912280702,0.8126601235707428,0.226163192643058
9,50,SVM,classweight,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.418859649122807,0.7105357835306644,0.1849286720102334
9,50,SVM,threshold,15,9,37,39,0.54,0.8125,0.5131578947368421,0.5131578947368421,0.625,0.2884615384615384,0.6290322580645161,0.569078947368421,0.5663247162278249,0.1181043335497849,0.4890350877192982,0.7439605773905633,0.1855679860173351
9,50,MLP,none,4,20,5,71,0.75,0.7802197802197802,0.9342105263157896,0.9342105263157896,0.1666666666666666,0.4444444444444444,0.8502994011976048,0.5504385964912281,0.3945906161909643,0.1505440013673971,0.5767543859649124,0.8039523828072757,0.1921430986464316
9,50,MLP,smote,8,16,25,51,0.59,0.7611940298507462,0.6710526315789473,0.6710526315789473,0.3333333333333333,0.2424242424242424,0.7132867132867133,0.5021929824561403,0.4729526514634586,0.0039836685656789,0.5559210526315789,0.8139281003944333,0.239595377797156
9,50,MLP,threshold,23,1,73,3,0.26,0.75,0.0394736842105263,0.0394736842105263,0.9583333333333334,0.2395833333333333,0.075,0.4989035087719298,0.1944966513038747,-0.0047794944556367,0.5767543859649124,0.8039523828072757,0.1921430986464316
9,50,XGB,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5674342105263158,0.8184482858261403,0.1814551791563868
9,50,XGB,smote,14,10,26,50,0.64,0.8333333333333334,0.6578947368421053,0.6578947368421053,0.5833333333333334,0.35,0.7352941176470589,0.6206140350877194,0.6194932847291901,0.2102977560480149,0.6365131578947368,0.8595474178922675,0.2235467541421914
9,50,XGB,classweight,9,15,30,46,0.55,0.7540983606557377,0.6052631578947368,0.6052631578947368,0.375,0.2307692307692307,0.6715328467153284,0.4901315789473684,0.4764175523745177,-0.0172819547134497,0.5762061403508771,0.8065961713825767,0.2323627409009871
9,50,XGB,threshold,16,8,47,29,0.45,0.7837837837837838,0.3815789473684211,0.3815789473684211,0.6666666666666666,0.2539682539682539,0.5132743362831859,0.5241228070175439,0.5043668951391246,0.0426775144827211,0.5674342105263158,0.8184482858261403,0.1814551791563868
9,50,LR,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.575109649122807,0.7974866911008305,0.1800226865866634
9,50,LR,smote,15,9,31,45,0.6,0.8333333333333334,0.5921052631578947,0.5921052631578947,0.625,0.3260869565217391,0.6923076923076923,0.6085526315789473,0.6083303292403595,0.186040275160228,0.5663377192982456,0.8095517510825536,0.2423528512163925
9,50,LR,classweight,12,12,35,41,0.53,0.7735849056603774,0.5394736842105263,0.5394736842105263,0.5,0.2553191489361702,0.6356589147286822,0.5197368421052632,0.5193619567365935,0.0337779443357337,0.5789473684210527,0.7970168477477162,0.2451439494103877
9,50,LR,threshold,2,22,2,74,0.76,0.7708333333333334,0.9736842105263158,0.9736842105263158,0.0833333333333333,0.5,0.8604651162790697,0.5285087719298246,0.2848514540549038,0.1242668558465542,0.575109649122807,0.7974866911008305,0.1800226865866634
9,50,ELM,none,3,21,0,76,0.79,0.7835051546391752,1.0,1.0,0.125,1.0,0.8786127167630058,0.5625,0.3535533905932738,0.3129507059105266,0.6162280701754386,0.8332815859508524,0.1938410419619466
9,50,ELM,smote,10,14,22,54,0.64,0.7941176470588235,0.7105263157894737,0.7105263157894737,0.4166666666666667,0.3125,0.75,0.5635964912280702,0.5441071875825088,0.1164517776243364,0.5849780701754386,0.8282253444550498,0.2243315221861484
9,50,ELM,threshold,13,11,20,56,0.69,0.835820895522388,0.7368421052631579,0.7368421052631579,0.5416666666666666,0.3939393939393939,0.7832167832167832,0.6392543859649122,0.6317616694747663,0.2529629539206124,0.6162280701754386,0.8332815859508524,0.1938410419619466
9,50,MEO,none,1,23,5,71,0.72,0.7553191489361702,0.9342105263157896,0.9342105263157896,0.0416666666666666,0.1666666666666666,0.8352941176470589,0.487938596491228,0.1972953080954821,-0.0433811147256942,0.4994517543859649,0.7776124669260853,0.2082355912074825
9,50,MEO,smote,12,12,31,45,0.57,0.7894736842105263,0.5921052631578947,0.5921052631578947,0.5,0.2790697674418604,0.6766917293233082,0.5460526315789473,0.5441071875825088,0.0794557276235862,0.5866228070175438,0.8242238357329383,0.2384762172508242
9,50,MEO,threshold,5,19,18,58,0.63,0.7532467532467533,0.7631578947368421,0.7631578947368421,0.2083333333333333,0.217391304347826,0.7581699346405228,0.4857456140350877,0.3987370412567353,-0.0289322124880345,0.4994517543859649,0.7776124669260853,0.2082355912074825
9,50,HIWOA,none,3,21,5,71,0.74,0.7717391304347826,0.9342105263157896,0.9342105263157896,0.125,0.375,0.8452380952380952,0.5296052631578947,0.3417254977163303,0.0932121298124056,0.5164473684210527,0.7901499057885835,0.203963046324564
9,50,HIWOA,smote,11,13,34,42,0.53,0.7636363636363637,0.5526315789473685,0.5526315789473685,0.4583333333333333,0.2444444444444444,0.6412213740458015,0.5054824561403509,0.503278723655402,0.0094130415787484,0.5087719298245614,0.7874302844873392,0.2527266033391835
9,50,HIWOA,threshold,3,21,5,71,0.74,0.7717391304347826,0.9342105263157896,0.9342105263157896,0.125,0.375,0.8452380952380952,0.5296052631578947,0.3417254977163303,0.0932121298124056,0.5164473684210527,0.7901499057885835,0.203963046324564
9,50,HGS,none,4,20,9,67,0.71,0.7701149425287356,0.881578947368421,0.881578947368421,0.1666666666666666,0.3076923076923077,0.8220858895705522,0.5241228070175439,0.3833142634463313,0.0612687405068518,0.5586622807017544,0.7938912131003981,0.2058803027976054
9,50,HGS,smote,13,11,38,38,0.51,0.7755102040816326,0.5,0.5,0.5416666666666666,0.2549019607843137,0.608,0.5208333333333333,0.5204164998665332,0.0355973810284001,0.5679824561403508,0.8266685057737198,0.2407715590607088
9,50,HGS,threshold,13,11,34,42,0.55,0.7924528301886793,0.5526315789473685,0.5526315789473685,0.5416666666666666,0.2765957446808511,0.6511627906976745,0.5471491228070176,0.5471216549024156,0.0806917559131418,0.5586622807017544,0.7938912131003981,0.2058803027976054
9,50,HHO,none,3,21,3,73,0.76,0.776595744680851,0.9605263157894736,0.9605263157894736,0.125,0.5,0.8588235294117647,0.5427631578947368,0.3465051074279919,0.1538057703910978,0.5350877192982457,0.791261289984986,0.2010102423409828
9,50,HHO,smote,13,11,33,43,0.56,0.7962962962962963,0.5657894736842105,0.5657894736842105,0.5416666666666666,0.2826086956521739,0.6615384615384615,0.5537280701754386,0.5535966927697582,0.0920805402308199,0.5729166666666667,0.8139572288159107,0.2400807463534366
9,50,HHO,threshold,2,22,2,74,0.76,0.7708333333333334,0.9736842105263158,0.9736842105263158,0.0833333333333333,0.5,0.8604651162790697,0.5285087719298246,0.2848514540549038,0.1242668558465542,0.5350877192982457,0.791261289984986,0.2010102423409828
10,51,SVM,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5383771929824561,0.7936871551331535,0.1822912547709942
10,51,SVM,smote,6,18,17,59,0.65,0.7662337662337663,0.7763157894736842,0.7763157894736842,0.25,0.2608695652173913,0.7712418300653595,0.513157894736842,0.4405439221785054,0.0267066576812626,0.5087719298245614,0.7654962615342986,0.2308681014421675
10,51,SVM,classweight,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5235745614035088,0.7779181617045188,0.1823437408724227
10,51,SVM,threshold,0,24,1,75,0.75,0.7575757575757576,0.986842105263158,0.986842105263158,0.0,0.0,0.8571428571428571,0.4934210526315789,0.0,-0.0564782494724905,0.5383771929824561,0.7936871551331535,0.1822912547709942
10,51,MLP,none,0,24,2,74,0.74,0.7551020408163265,0.9736842105263158,0.9736842105263158,0.0,0.0,0.8505747126436781,0.4868421052631579,0.0,-0.0802787838498594,0.5438596491228069,0.8009940090458498,0.1911137037220242
10,51,MLP,smote,8,16,19,57,0.65,0.7808219178082192,0.75,0.75,0.3333333333333333,0.2962962962962963,0.7651006711409396,0.5416666666666666,0.5,0.08016556518882,0.5476973684210527,0.8080944808989875,0.2223945333652481
10,51,MLP,threshold,18,6,55,21,0.39,0.7777777777777778,0.2763157894736842,0.2763157894736842,0.75,0.2465753424657534,0.4077669902912621,0.5131578947368421,0.455232734000163,0.0253154416385747,0.5438596491228069,0.8009940090458498,0.1911137037220242
10,51,XGB,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5531798245614035,0.8008058241622271,0.1823775935050213
10,51,XGB,smote,10,14,21,55,0.65,0.7971014492753623,0.7236842105263158,0.7236842105263158,0.4166666666666667,0.3225806451612903,0.7586206896551724,0.5701754385964912,0.5491221063837244,0.1296051192603037,0.6091008771929824,0.839270378929639,0.2193533020331928
10,51,XGB,classweight,5,19,20,56,0.61,0.7466666666666667,0.7368421052631579,0.7368421052631579,0.2083333333333333,0.2,0.7417218543046358,0.4725877192982456,0.3918019549846894,-0.0540738070435875,0.6052631578947368,0.819344689632474,0.2228776564408833
10,51,XGB,threshold,18,6,51,25,0.43,0.8064516129032258,0.3289473684210526,0.3289473684210526,0.75,0.2608695652173913,0.4672897196261682,0.5394736842105263,0.4966996338993914,0.0729028795839208,0.5531798245614035,0.8008058241622271,0.1823775935050213
10,51,LR,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5027412280701754,0.7720312463304695,0.1899129312350691
10,51,LR,smote,10,14,33,43,0.53,0.7543859649122807,0.5657894736842105,0.5657894736842105,0.4166666666666667,0.2325581395348837,0.6466165413533834,0.4912280701754385,0.4855364188555661,-0.0151344243092545,0.5109649122807018,0.7736612589157181,0.2509129209287316
10,51,LR,classweight,10,14,32,44,0.54,0.7586206896551724,0.5789473684210527,0.5789473684210527,0.4166666666666667,0.238095238095238,0.6567164179104478,0.4978070175438597,0.4911497431287515,-0.0037952372331771,0.5076754385964913,0.7726690873748552,0.2514476848290918
10,51,LR,threshold,9,15,26,50,0.59,0.7692307692307693,0.6578947368421053,0.6578947368421053,0.375,0.2571428571428571,0.7092198581560284,0.5164473684210527,0.4966996338993914,0.0294542611370994,0.5027412280701754,0.7720312463304695,0.1899129312350691
10,51,ELM,none,1,23,3,73,0.74,0.7604166666666666,0.9605263157894736,0.9605263157894736,0.0416666666666666,0.25,0.8488372093023255,0.5010964912280702,0.2000548170491313,0.0047794944556367,0.5449561403508771,0.8122872971258469,0.200019104088233
10,51,ELM,smote,6,18,24,52,0.58,0.7428571428571429,0.6842105263157895,0.6842105263157895,0.25,0.2,0.7123287671232876,0.4671052631578947,0.4135850959342556,-0.0613139339484965,0.5411184210526315,0.8078969428694277,0.228205974868301
10,51,ELM,threshold,8,16,28,48,0.56,0.75,0.631578947368421,0.631578947368421,0.3333333333333333,0.2222222222222222,0.6857142857142857,0.4824561403508771,0.4588314677411235,-0.0312195270527231,0.5449561403508771,0.8122872971258469,0.200019104088233
10,51,MEO,none,3,21,9,67,0.7,0.7613636363636364,0.881578947368421,0.881578947368421,0.125,0.25,0.8170731707317073,0.5032894736842105,0.3319598897774438,0.0086464307983259,0.5504385964912281,0.8092527526934723,0.2019017947333366
10,51,MEO,smote,10,14,26,50,0.6,0.78125,0.6578947368421053,0.6578947368421053,0.4166666666666667,0.2777777777777778,0.7142857142857143,0.537280701754386,0.5235673853646194,0.0663414949870366,0.5208333333333334,0.7847056174079806,0.233447641990692
10,51,MEO,threshold,5,19,13,63,0.68,0.7682926829268293,0.8289473684210527,0.8289473684210527,0.2083333333333333,0.2777777777777778,0.7974683544303798,0.518640350877193,0.4155687288777305,0.0414432033657584,0.5504385964912281,0.8092527526934723,0.2019017947333366
10,51,HIWOA,none,2,22,3,73,0.75,0.7684210526315789,0.9605263157894736,0.9605263157894736,0.0833333333333333,0.4,0.8538011695906432,0.5219298245614035,0.2829202354889498,0.085947008518708,0.5213815789473685,0.7626904441053101,0.2023352992299359
10,51,HIWOA,smote,8,16,37,39,0.47,0.7090909090909091,0.5131578947368421,0.5131578947368421,0.3333333333333333,0.1777777777777777,0.5954198473282443,0.4232456140350877,0.4135850959342556,-0.1317825821024778,0.4320175438596491,0.7492517748938641,0.2722807821881792
10,51,HIWOA,threshold,1,23,0,76,0.77,0.7676767676767676,1.0,1.0,0.0416666666666666,1.0,0.8685714285714285,0.5208333333333334,0.2041241452319315,0.1788477899962199,0.5213815789473685,0.7626904441053101,0.2023352992299359
10,51,HGS,none,0,24,4,72,0.72,0.75,0.9473684210526316,0.9473684210526316,0.0,0.0,0.8372093023255814,0.4736842105263157,0.0,-0.1147078669352808,0.4797149122807018,0.7586805924192663,0.2053833009283968
10,51,HGS,smote,6,18,27,49,0.55,0.7313432835820896,0.6447368421052632,0.6447368421052632,0.25,0.1818181818181818,0.6853146853146853,0.4473684210526316,0.4014775342734831,-0.0956080455762944,0.5131578947368421,0.8026400663465114,0.2384610655042838
10,51,HGS,threshold,20,4,68,8,0.28,0.6666666666666666,0.1052631578947368,0.1052631578947368,0.8333333333333334,0.2272727272727272,0.1818181818181818,0.4692982456140351,0.2961744388795462,-0.0807000207843753,0.4797149122807018,0.7586805924192663,0.2053833009283968
10,51,HHO,none,0,24,2,74,0.74,0.7551020408163265,0.9736842105263158,0.9736842105263158,0.0,0.0,0.8505747126436781,0.4868421052631579,0.0,-0.0802787838498594,0.4846491228070175,0.7487371829159881,0.202915312100838
10,51,HHO,smote,8,16,28,48,0.56,0.75,0.631578947368421,0.631578947368421,0.3333333333333333,0.2222222222222222,0.6857142857142857,0.4824561403508771,0.4588314677411235,-0.0312195270527231,0.518092105263158,0.8022085803780943,0.2399214656440998
10,51,HHO,threshold,3,21,8,68,0.71,0.7640449438202247,0.8947368421052632,0.8947368421052632,0.125,0.2727272727272727,0.8242424242424242,0.5098684210526316,0.3344280270299693,0.0269400711182896,0.4846491228070175,0.7487371829159881,0.202915312100838
11,52,SVM,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.469298245614035,0.7443275027553602,0.183138487956447
11,52,SVM,smote,7,17,21,55,0.62,0.7638888888888888,0.7236842105263158,0.7236842105263158,0.2916666666666667,0.25,0.7432432432432432,0.5076754385964912,0.4594285160974543,0.0146015967510513,0.568530701754386,0.7980359119808936,0.2284387697413078
11,52,SVM,classweight,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.3793859649122806,0.7039459341842002,0.1840977756301481
11,52,SVM,threshold,9,15,29,47,0.56,0.7580645161290323,0.618421052631579,0.618421052631579,0.375,0.2368421052631578,0.6811594202898551,0.4967105263157895,0.4815681620880289,-0.0057887019087376,0.469298245614035,0.7443275027553602,0.183138487956447
11,52,MLP,none,4,20,5,71,0.75,0.7802197802197802,0.9342105263157896,0.9342105263157896,0.1666666666666666,0.4444444444444444,0.8502994011976048,0.5504385964912281,0.3945906161909643,0.1505440013673971,0.6074561403508771,0.8005877958612769,0.1845803867100904
11,52,MLP,smote,11,13,24,52,0.63,0.8,0.6842105263157895,0.6842105263157895,0.4583333333333333,0.3142857142857143,0.7375886524822695,0.5712719298245614,0.5599968671591566,0.1276351315940976,0.5871710526315789,0.790001391796058,0.239573814985213
11,52,MLP,threshold,9,15,17,59,0.68,0.7972972972972973,0.7763157894736842,0.7763157894736842,0.375,0.3461538461538461,0.7866666666666666,0.575657894736842,0.5395539093108599,0.1473309981715066,0.6074561403508771,0.8005877958612769,0.1845803867100904
11,52,XGB,none,0,24,0,76,0.76,0.76,1.0,1.0,0.0,,0.8636363636363636,0.5,0.0,0.0,0.5213815789473684,0.7960771549023405,0.1833513984640145
11,52,XGB,smote,13,11,34,42,0.55,0.7924528301886793,0.5526315789473685,0.5526315789473685,0.5416666666666666,0.2765957446808511,0.6511627906976745,0.5471491228070176,0.5471216549024156,0.0806917559131418,0.513157894736842,0.8036613418950538,0.2450553826358496
11,52,XGB,classweight,10,14,29,47,0.57,0.7704918032786885,0.618421052631579,0.618421052631579,0.4166666666666667,0.2564102564102564,0.6861313868613139,0.5175438596491229,0.5076174136064397,0.0307234750461328,0.5411184210526316,0.810343484314441,0.2375111803287605
11,52,XGB,threshold,4,20,16,60,0.64,0.75,0.7894736842105263,0.7894736842105263,0.1666666666666666,0.2,0.7692307692307693,0.4780701754385965,0.3627381250550058,-0.0468292905790847,0.5213815789473684,0.7960771549023405,0.1833513984640145
